match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,team_bat_avg,team_top4_strike_rate,team_opf,inning_runs/ball,team_f_1,team_f_2,winner_01,toss_winner_01,toss_decision_01,team1_win_rate,team2_win_rate,win_ratio,team1_to_team2_average_boundaries_to_balls_bowled_ratio
9097416,Nh Wt,23316,321698.0:3851476.0:4172524.0:4175107.0:2294823.0:3747764.0:4171691.0:6624638.0:5499724.0:6624568.0:4160365.0,Ws,23841,3009215.0:4166882.0:1963443.0:3009334.0:4171859.0:3252927.0:6665462.0:2252312.0:6665490.0:6816718.0:4171187.0,Nh Wt,23316,Nh Wt,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-23,day match,CA T0 Ce,2021/22,1224,0.25,0.0476190476190476,149.5,0.0,145.23333333333332,0.806226189082253,0.8341085928816189,0.7282371651967677,0.9339468802870012,0.9208056664103536,0.7080838887957565,0,0,1,0.3,0.3636363636363636,0.825,0.910524998
9614989,Aa,27,4239038.0:3710090.0:1907163.0:4635658.0:2275097.0:6249256.0:7869994.0:2790675.0:5788418.0:8193310.0:7866039.0,Sh Aa,34,1884973.0:2604825.0:2364543.0:4203499.0:7494668.0:4171859.0:4874820.0:4172083.0:2659222.0:3794174.0:2654028.0,Aa,27,Sh Aa,field,Kd Dn,Durban,2023-08-30,night match,Aa tr of Sh Aa,2023/24,2127,1.0714285714285714,1.4878048780487805,161.06666666666666,100.0,143.63333333333333,1.070188699382922,1.174165964858295,1.2761693909834255,0.9972092934131735,1.0316827172618257,0.8318178152881367,0,1,0,0.4545454545454545,0.5476190476190477,0.8300395256916995,1.148486808
9076906,Mr Gp Da,40452,2939124.0:393371.0:6527996.0:392188.0:2820957.0:1934099.0:6930580.0:392062.0:2104346.0:6526498.0:6399210.0,Ca Vs,40298,3758565.0:8129680.0:313809.0:1965151.0:2259683.0:5554282.0:1890958.0:4731628.0:392888.0:6528668.0:2316327.0,Mr Gp Da,40452,Ca Vs,field,Zr Ad Cy Sm Cm,Chattogram,2022-02-01,day match,Bh Pr Le,2021/22,13530,0.7142857142857143,0.3399009900990098,157.66666666666666,0.0,153.8,1.003512215896209,1.0073156041146012,1.083896916221707,0.9843364745057,0.8514211037720631,0.8394878052972837,0,1,0,0.4,0.7222222222222222,0.5538461538461539,0.763049168
9051083,Pr Zi,40550,5554212.0:287209.0:8180570.0:298612.0:1612610.0:6401800.0:4397693.0:305143.0:8106706.0:2437077.0:5471948.0,Ki Ks,40564,2437021.0:1594347.0:4534508.0:2082499.0:181404.0:3041016.0:1594319.0:2535420.0:7534771.0:3003867.0:8638790.0,Pr Zi,40550,Ki Ks,field,Nl Sm Ki,Karachi,2022-02-04,night match,Pn Sr Le,2021/22,3422,0.6153846153846154,1.4878048780487805,176.42857142857142,66.67,168.23333333333332,0.9635932981212448,0.9113028300243198,0.9347442660180596,1.067566684812194,0.8791949798476605,0.7531843220879849,0,1,0,0.5833333333333334,0.391304347826087,1.4907407407407407,1.182650719
9489458,Nn Ss,46745,1762060.0:4239038.0:6139370.0:3681957.0:6381962.0:1711492.0:4174932.0:1547993.0:7194480.0:5528116.0:3231437.0,Wh Fe,46752,4421689.0:2082044.0:4003390.0:2450895.0:3239102.0:5764576.0:2157770.0:334963.0:3546297.0:3456424.0:2538983.0,Wh Fe,46752,Nn Ss,bat,Hy Ls,Leeds,2023-08-22,night match,Te Hd Ms Cn,2023,1266,1.0833333333333333,1.0,156.2,50.0,171.36666666666667,0.8749983332555871,1.022156856853266,0.8984604217480165,1.075387165345742,1.01544927396988,0.9809242296870954,1,0,1,0.4375,0.4117647058823529,1.0625,1.239257716
9262168,Bs Rs,36070,3462080.0:2436405.0:4160267.0:2654014.0:2740408.0:7960847.0:2252452.0:6818776.0:3102854.0:6347494.0:8464392.0,Ga An Ws,36084,2124002.0:3715690.0:4739580.0:4690188.0:3057312.0:3023376.0:4739552.0:5744850.0:9266102.0:284339.0:2654028.0,Bs Rs,36070,Ga An Ws,field,Bn La Sm Ta Td,Tarouba,2022-09-18,day match,Cn Pr Le,2022,14300,2.1666666666666665,2.463414634146341,157.0,50.0,160.25,1.1578317313437196,0.9897824677911352,1.1803153734628775,0.938342778972054,1.0269987161479577,0.9231373371589016,0,1,0,0.48,0.5833333333333334,0.8228571428571427,0.980868164
9433311,Dm,6838,3225305.0:3293520.0:7651650.0:6257698.0:3501889.0:1858961.0:6402374.0:7253350.0:3218340.0:5231218.0:9643416.0,Le,8301,4873028.0:3218291.0:6003584.0:2658431.0:6081914.0:6176246.0:8845850.0:5528116.0:5554142.0:8106629.0:9311154.0,Le,8301,Le,field,Re Gd Cr le St,Chester-le-Street,2023-06-04,day match,Vy Bt,2023,7286,1.1111111111111112,1.0,173.0,50.0,153.93333333333334,1.1240331777418997,1.160169265321827,1.5203279357681498,1.0063620557153403,1.0202346933883624,1.043878832808518,1,1,0,0.28125,0.5507246376811594,0.5106907894736842,1.273759511
9684296,Nd,45940,6486570.0:8118697.0:2969245.0:5742764.0:4119310.0:7341872.0:8118669.0:8118648.0:8725464.0:9822441.0:9822448.0:8411234.0,Ta,15413,6685664.0:1958683.0:3428956.0:3130007.0:6685650.0:2735123.0:2176684.0:8118060.0:4377855.0:5966148.0:8145913.0:8725485.0,Ta,15413,Nd,bat,Au Ct Ay Dn,Dehra Dun,2023-10-17,day/night match,Sd Mq Ai Ty,2023/24,22350,0.3333333333333333,0.2592592592592592,127.44444444444444,0.0,,0.5784232035868745,0.7634132727504186,0.6513717228807426,0.784798819325773,0.6643448527474112,1.4535299281174148,1,0,1,0.4545454545454545,0.5263157894736842,0.8636363636363636,1.142082651
9128524,Rl Cs Be,30393,313809.0:7861524.0:1776627.0:2275195.0:7586970.0:8117990.0:210328.0:5490666.0:6586824.0:2733380.0:2018001.0,Di Cs,30421,7491189.0:1539236.0:1907163.0:6521080.0:5742470.0:6511336.0:3326980.0:3882850.0:3914658.0:2316327.0:6598528.0,Rl Cs Be,30393,Di Cs,field,We Sm Mi,Mumbai,2022-04-16,night match,In Pr Le,2022,5004,0.55,1.4878048780487805,158.8,100.0,166.03333333333333,0.9493550814985612,0.9757808082118482,1.0376511672289528,1.0115022339317523,1.038764826663695,1.032949616301423,0,1,0,0.5945945945945946,0.2162162162162162,2.75,0.937701605
9684989,Pb,14454,7491294.0:8127181.0:5958840.0:2789555.0:8058924.0:7925546.0:7556303.0:2282132.0:8180500.0:7570107.0:7881845.0:3691057.0,Ba,11283,7878982.0:7883504.0:8410772.0:3299407.0:4232164.0:8175768.0:8725723.0:4566540.0:7883266.0:4017523.0:8513091.0:8175789.0,Pb,14454,Ba,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-06,day/night match,Sd Mq Ai Ty,2023/24,7118,6.0,1.3278688524590163,164.8,0.0,168.22727272727272,1.254213431079941,1.4157083471824543,1.1789721677978018,1.3300359712230216,1.1738748189121049,1.0981896033048313,0,1,0,0.7,0.5,1.4,1.500375258
9272696,Ht Hs,33928,5843200.0:4223883.0:1611364.0:4655384.0:6249256.0:2161599.0:4767832.0:4238975.0:5788418.0:7629747.0:6732004.0,Ph Ss,33935,4421689.0:3507090.0:7869994.0:4635658.0:3501889.0:5459516.0:3535853.0:4472397.0:3216569.0:1907352.0:7877232.0,Ph Ss,33935,Ht Hs,bat,Ph Sm,Perth,2023-01-18,night match,Bg Bh Le,2022/23,23841,1.1538461538461535,0.6721311475409836,180.3333333333333,20.0,142.60714285714286,1.0619907966053317,1.0674451699168876,1.1736896634149223,0.9944722948755208,1.0377452895693489,1.0746411017391333,1,0,1,0.3823529411764705,0.8157894736842105,0.4686907020872865,1.010652503
9128825,Ss Hd,36014,7491273.0:7491294.0:3127354.0:4203499.0:4230127.0:5038018.0:4739552.0:3693654.0:2282125.0:8725709.0:6819238.0,Pb Ks,30407,2082044.0:197658.0:5038046.0:2789079.0:2827327.0:5053082.0:6698110.0:8180500.0:3851518.0:5788418.0:7881845.0,Pb Ks,30407,Ss Hd,bat,We Sm Mi,Mumbai,2022-05-22,night match,In Pr Le,2022,5004,0.875,0.5121951219512195,172.53333333333333,66.67,164.33333333333334,0.7990294857289231,0.8822162956008203,0.6942129645811809,0.9373993429105196,0.9844524406328168,0.9308380271476592,1,0,1,0.3125,0.4375,0.7142857142857143,1.34317706
9684751,Rs,13131,5788096.0:7584261.0:9394223.0:4497674.0:5125896.0:4232024.0:7923859.0:6587286.0:212029.0:8725107.0:8725114.0:9113208.0,Gt,12473,9471111.0:7921003.0:8729867.0:9011596.0:3473546.0:3882850.0:230775.0:5150928.0:7953504.0:8228100.0:9410876.0,Gt,12473,Gt,field,JA Il Sm Cx Ri,Ranchi,2023-10-25,day match,Sd Mq Ai Ty,2023/24,18038,3.0,0.5061728395061729,146.35714285714286,0.0,148.55,0.6473813919819109,0.5707745928598293,0.4558237063514285,0.9078644629883096,1.0992152818732452,,1,1,0,0.4,0.6470588235294118,0.6181818181818182,0.468351446
9793811,Pn,62,7882426.0:9320597.0:7646204.0:8180570.0:8298338.0:5017144.0:3459623.0:9329494.0:5554100.0:9307892.0:7913254.0,Hg Kg,146,2454416.0:4433960.0:3775141.0:8952971.0:6436688.0:7412481.0:5602778.0:280587.0:8174466.0:4434009.0:2457531.0,Pn,62,Hg Kg,field,Zg Uy of Ty Ct Fd,Hangzhou,2023-10-03,day match,Pn tr of Ca,2023,25479,1.6666666666666667,1.196078431372549,153.93333333333334,0.0,,1.1572417946401683,1.6101147309522563,1.7039154575600306,1.2342348674785102,1.1762818243868507,1.2932224553367335,0,1,0,0.6037735849056604,0.375,1.6100628930817609,0.951926248
9128370,Rn Rs,30428,2162782.0:8058959.0:2981614.0:7833195.0:4690188.0:7556051.0:1829491.0:184960.0:3011735.0:1945397.0:6420126.0,Ss Hd,36014,1945355.0:7491294.0:3127354.0:4230127.0:4203499.0:8228408.0:4739552.0:5038018.0:2282125.0:8725709.0:5618038.0,Rn Rs,30428,Ss Hd,field,Ma Ct An Sm Pe,Pune,2022-03-29,night match,In Pr Le,2022,18752,1.3333333333333333,0.5121951219512195,168.5,50.0,,1.146238320164673,1.029550851939323,0.9682376631198109,1.076223397057832,1.0686671883435348,1.216067150857403,0,1,0,0.4848484848484848,0.3125,1.5515151515151515,0.835488854
9516485,Ka Kt Rs,30400,6818622.0:7341704.0:5959834.0:4231702.0:3326980.0:5061748.0:1934099.0:1613919.0:2632825.0:3456424.0:7758638.0:9455557.0,Mi Is,30435,238727.0:5043310.0:3125562.0:8191868.0:6249256.0:8058924.0:7537004.0:8041445.0:8227974.0:230775.0:4171691.0:6732004.0,Mi Is,30435,Mi Is,field,We Sm Mi,Mumbai,2023-04-16,day/night match,In Pr Le,2023,5004,1.0666666666666669,1.0,183.26666666666668,66.67,166.2,1.0115656198070777,0.8956929156005128,0.832667860526574,0.9247519369308144,0.971865416053434,1.2912458837618817,1,1,0,0.4634146341463415,0.4838709677419355,0.9577235772357724,1.139596335
9051013,Ki Ks,40564,1594347.0:2437021.0:4003390.0:181404.0:6320362.0:2535420.0:3041016.0:8638790.0:7534771.0:3003867.0:8115610.0,Mn Ss,44904,1637320.0:2263736.0:302875.0:2231928.0:6249256.0:5017144.0:2157770.0:284339.0:2214554.0:8427978.0:8986193.0,Mn Ss,44904,Mn Ss,field,Nl Sm Ki,Karachi,2022-01-27,night match,Pn Sr Le,2021/22,3422,1.0,0.5061728395061729,171.54545454545453,50.0,175.2,0.792885740727259,0.943961451309297,0.667726151497717,0.9775239130415768,1.0072751679031184,0.7747641145716523,1,1,0,0.391304347826087,0.6333333333333333,0.6178489702517163,1.686935819
9176649,An,293,5554212.0:4923274.0:2942827.0:3668356.0:4433547.0:181404.0:5736016.0:5554254.0:8277716.0:6396914.0:6819238.0,Ze,76,6572726.0:3257302.0:6625562.0:387897.0:2097017.0:7321194.0:3471761.0:2750628.0:3788581.0:4175205.0:2979486.0,An,293,An,bat,He Ss Cb,Harare,2022-06-14,day match,An tr of Ze,2022,1833,0.6666666666666666,1.0,171.72727272727272,100.0,153.0625,0.8251760448112139,1.0123375340005871,0.7842631234756533,1.045329326682177,0.8572667098349522,1.0471965128316807,0,0,1,0.4482758620689655,0.4857142857142857,0.922920892494929,0.949306066
9290630,Pn,62,2263736.0:2437021.0:1637320.0:5017144.0:3459623.0:2437049.0:3364234.0:8106713.0:8131255.0:2437077.0:8298779.0,Ed,20,4685568.0:1749075.0:6282856.0:3651472.0:6381962.0:62432.0:2157770.0:1482998.0:1711492.0:3200966.0:3231437.0,Pn,62,Ed,field,Nl Sm Ki,Karachi,2022-09-25,night match,Ed tr of Pn,2022,3422,1.0,0.3442622950819672,164.86666666666667,20.0,175.56666666666666,1.009767230306889,0.8833588379564891,0.9261615286869684,0.9708210846012152,0.9490836209111112,0.9737687406967818,0,1,0,0.6037735849056604,0.5957446808510638,1.013477088948787,0.896554932
9128566,Mi Is,30435,238727.0:5043310.0:7494668.0:3125562.0:8191868.0:8227974.0:1613926.0:5788320.0:2733401.0:6732004.0:4377694.0,Ci Sr Ks,30414,7422673.0:249087.0:3519011.0:232000.0:5001170.0:1642738.0:196580.0:2294823.0:360086.0:7879829.0:7968225.0,Ci Sr Ks,30414,Ci Sr Ks,field,Dr DY Pl Ss Ay Mi,Navi Mumbai,2022-04-21,night match,In Pr Le,2022,16540,0.7777777777777778,1.0,160.66666666666666,50.0,161.75,1.039487126973742,1.0686581703636446,1.1406304092238495,0.9877989346812966,1.0895803778914834,0.8130779755560783,1,1,0,0.4838709677419355,0.5833333333333334,0.8294930875576036,1.388967721
9256351,Pn,62,2263736.0:2437021.0:1637320.0:8180570.0:3364234.0:3459623.0:2437049.0:6460614.0:8298779.0:8131255.0:8427978.0,Bh,188,4403454.0:2614779.0:3758565.0:6551978.0:3850944.0:2875368.0:4403426.0:3769555.0:2436356.0:6486416.0:2316327.0,Pn,62,Bh,field,Hy Ol Ch,Christchurch,2022-10-07,day match,Pn tr of Nw Zd,2022/23,664,7.0,1.9523809523809523,175.13333333333333,100.0,158.0909090909091,1.8746900478084565,1.1723238413410846,2.221576537653,1.123033099285651,1.190742914431705,0.9330710975931557,0,1,0,0.6037735849056604,0.4186046511627907,1.442348008385744,0.614367264
9331006,Va,15623,7881719.0:4237533.0:8768108.0:3540424.0:3701123.0:5053082.0:7783432.0:2632825.0:8513119.0:5038032.0:7491385.0:8513126.0,Ud,45961,8201542.0:4108908.0:8168383.0:2337341.0:7851031.0:1626057.0:8228058.0:5442744.0:8118431.0:8442286.0:9373209.0:9373202.0,Va,15623,Ud,field,Sa Ct An Sm Rt,Rajkot,2022-10-18,day/night match,Sd Mq Ai Ty,2022/23,16820,1.5,3.857142857142857,153.41666666666666,0.0,148.2,0.7585359980736818,1.4726702511128968,1.0813151712475428,1.214552894173052,1.2478024414756883,0.8807702498656068,0,1,0,0.6470588235294118,0.2727272727272727,2.372549019607844,0.918942392
9272430,Ht Hs,33928,4223883.0:2161599.0:1611364.0:6460614.0:6249256.0:2486896.0:3459623.0:3507097.0:5788418.0:7629747.0:6732004.0,Ph Ss,33935,1762060.0:313809.0:5459516.0:4635658.0:3501889.0:7869994.0:3535853.0:5419574.0:3216569.0:1907352.0:8339701.0,Ht Hs,33928,Ht Hs,bat,Uy of Ta Sm Ln,Launceston,2022-12-19,night match,Bg Bh Le,2022/23,21076,0.6153846153846154,0.4059405940594059,177.53333333333333,0.0,137.0,0.8814005110877342,0.9913796561737334,0.8531774123466774,0.9944722948755208,0.9478316792890265,0.9765643427985804,0,0,1,0.3823529411764705,0.8157894736842105,0.4686907020872865,1.05744588
9668532,Wt Is,41,4690258.0:2436405.0:2331475.0:4230127.0:5742470.0:4690188.0:4739552.0:2740408.0:3715697.0:4690230.0:6347494.0,Ia,55,5043310.0:7491224.0:3125562.0:8191868.0:4377610.0:2981614.0:3882850.0:3914658.0:7881845.0:3011735.0:6487970.0,Wt Is,41,Wt Is,bat,Bn La Sm Ta Td,Tarouba,2023-08-03,day match,Ia tr of Wt Is ad Ud Ss of Aa,2023,14300,0.7,0.6721311475409836,177.4,33.33,138.16666666666666,0.8767384197256752,0.9877461108054816,0.961727499785667,0.9663938075659328,0.9760104979191032,0.9386927418244342,0,0,1,0.4545454545454545,0.6724137931034483,0.675990675990676,1.349649541
9587115,Ja Ts,36098,8464385.0:1749075.0:2436944.0:1613898.0:1594319.0:4690104.0:3150720.0:5744836.0:5509524.0:3102854.0:2036649.0,St La Ks,36112,8130415.0:7459647.0:2398346.0:2742837.0:391103.0:2097017.0:1626526.0:4690230.0:8464343.0:8931572.0:7550892.0,Ja Ts,36098,St La Ks,field,Pe Sm Ga,Providence,2023-09-17,day match,Cn Pr Le,2023,13915,1.1666666666666667,0.3442622950819672,164.66666666666666,75.0,155.1818181818182,1.0280774548714573,1.0099148735014056,1.055128711534245,1.1353049711161345,1.1367706200822447,1.0540074750156545,0,1,0,0.4347826086956521,0.4814814814814814,0.903010033444816,0.706828985
9344369,Ks,22784,2667223.0:4160316.0:4167673.0:1937914.0:3496933.0:1863889.0:4172083.0:4239794.0:6639828.0:4817014.0:3801300.0,Bd,22497,4239773.0:4170186.0:6624470.0:4172972.0:310883.0:6624582.0:2625895.0:3062555.0:3845029.0:4165265.0:2753036.0,Ks,22784,Bd,field,Ss Pk Pm,Potchefstroom,2022-10-26,night match,CA T0 Ce,2022/23,9582,1.5,1.0,140.36363636363637,100.0,145.77777777777777,1.06868241393424,0.8826863889645211,0.9132023810562095,0.8774473166230007,0.9148874746028084,0.7062082568686209,0,1,0,0.3333333333333333,0.5,0.6666666666666666,1.393759529
9457573,Da Ds,40452,2308928.0:3056752.0:4980926.0:1707621.0:1884672.0:2104339.0:1890958.0:5471948.0:3769555.0:2815728.0:3580737.0,Rr Rs,35790,6930580.0:2104332.0:5831622.0:298612.0:2875368.0:2437049.0:5736016.0:8127321.0:7084930.0:8131255.0:6486416.0,Rr Rs,35790,Rr Rs,field,St Il Ct Sm,Sylhet,2023-01-30,day/night match,Bh Pr Le,2022/23,10961,0.8571428571428571,0.2763157894736842,153.88888888888889,0.0,156.6875,1.0804583638084904,0.8172639403275276,0.9183607167890664,0.9700284858307548,0.9627513018703034,0.7536211258450491,1,1,0,0.1666666666666666,0.7777777777777778,0.2142857142857142,1.069039822
9128405,Gt Ts,48341,1611364.0:7491224.0:3339160.0:4377610.0:2252452.0:2966879.0:5452754.0:5554254.0:2526390.0:3456424.0:3373285.0,Di Cs,30421,7491189.0:4381761.0:2789555.0:6521080.0:6511336.0:5742470.0:3882850.0:3326980.0:3914658.0:6598528.0:2316327.0,Gt Ts,48341,Di Cs,field,Ma Ct An Sm Pe,Pune,2022-04-02,night match,In Pr Le,2022,18752,0.8,0.024390243902439,,0.0,179.5,1.1999632207163804,1.0711676738379774,1.328098170565623,1.059613003335969,1.0397301706592974,1.0477075716445623,0,1,0,0.625,0.2162162162162162,2.890625,1.013986061
9433360,Sx,9967,7753017.0:5165110.0:4215098.0:74087.0:6460614.0:3622856.0:8621143.0:5497274.0:3997727.0:3214812.0:8006676.0,Ex,7258,3200973.0:4489974.0:5406064.0:8044490.0:6364588.0:5436878.0:5788320.0:3030733.0:4873014.0:7688848.0:5404440.0,Ex,7258,Sx,bat,Cy Gd Cd,Chelmsford,2023-06-06,night match,Vy Bt,2023,2239,0.3571428571428571,0.5121951219512195,179.8,40.0,150.66666666666666,0.8723533549809106,0.9736612504369576,0.8903357620319887,1.0169194034355062,0.8255043153519548,0.9345270251192502,1,0,1,0.4411764705882353,0.5405405405405406,0.8161764705882352,0.972469202
9085152,Bm Bs,10366,2124002.0:7681869.0:3612286.0:3890963.0:3681957.0:8044112.0:3200756.0:3245689.0:7184666.0:2855138.0:3200966.0,De,6698,1637320.0:2433640.0:325814.0:4170186.0:6718788.0:2872225.0:3991700.0:8146998.0:4613580.0:7288490.0:6005866.0,De,6698,Bm Bs,bat,En Bm,Birmingham,2022-06-19,day match,Vy Bt,2022,1161,1.0,0.7530864197530864,159.46666666666667,50.0,141.16666666666666,0.9614672182007576,0.9832006453902786,0.9724661065391584,1.0332641347480194,1.0447699120767693,1.0832383669371877,1,0,1,0.5882352941176471,0.5333333333333333,1.1029411764705883,0.718058882
9151078,Aa,27,1539236.0:37351.0:2275195.0:1870357.0:4635658.0:2275097.0:1611364.0:3535853.0:5419574.0:1905847.0:2018001.0,Si La,69,2420760.0:7200598.0:5490582.0:2398346.0:4403531.0:3061225.0:5490666.0:4365878.0:3865077.0:7968225.0:7200668.0,Si La,69,Aa,bat,Pe Il Ct Sm,Kandy,2022-06-11,night match,Aa tr of Si La,2022,17534,1.6666666666666667,101.0,133.26666666666668,100.0,,1.268138530576487,1.0814688888505768,1.3652078863437551,1.1493795913327984,1.0459038437701096,0.8748993495914706,1,0,1,0.4545454545454545,0.425,1.0695187165775402,1.139959154
9344446,Ts,23750,7494668.0:4888344.0:3406717.0:4159644.0:4888218.0:5197436.0:3851336.0:2259739.0:3030733.0:3818282.0:328607.0,Ks,22784,2667223.0:4160316.0:1937914.0:4167673.0:3496933.0:1863889.0:4172083.0:4239794.0:4159931.0:4817014.0:3801300.0,Ts,23750,Ts,bat,Ss Pk Pm,Potchefstroom,2022-11-02,day match,CA T0 Ce,2022/23,9582,0.625,1.3278688524590163,152.78571428571428,100.0,148.6,1.0325788527042894,1.123754042362394,1.3669329457184929,1.083259745650779,1.0960105149382378,1.5934828126391516,0,0,1,0.75,0.3333333333333333,2.25,0.950096494
9680173,Co Ss,47487,3008291.0:2437021.0:7200598.0:7520344.0:5547646.0:2437049.0:4365878.0:4403601.0:8106629.0:2590293.0:8363578.0,Be Ky,49657,6517118.0:2104409.0:5490624.0:348361.0:6710850.0:5490666.0:1594333.0:5554100.0:2296195.0:8106713.0:6818776.0,Co Ss,47487,Co Ss,bat,R Pa Sm Co,Colombo,2023-07-31,night match,La Pr Le,2023,7041,1.4285714285714286,41.0,162.0,0.0,133.4,0.9956354140809398,1.019377358573219,0.8510860923151078,0.9980706030407902,1.2586843294499854,1.06353497500928,0,0,1,0.35,0.625,0.5599999999999999,0.860464374
9330502,Rs,13131,7584261.0:5788096.0:4497674.0:5125896.0:4232024.0:7568539.0:8725198.0:212029.0:6587286.0:7570121.0:6420252.0:9373153.0,Ud,45961,8201542.0:4108908.0:2337341.0:7851031.0:1626057.0:8442286.0:5442744.0:8228058.0:8118431.0:9373202.0:8500883.0,Ud,45961,Ud,field,Sa Ct An Sm Rt,Rajkot,2022-10-11,day match,Sd Mq Ai Ty,2022/23,16820,2.0,41.0,151.44444444444446,0.0,128.0,0.7595197255574613,1.1825130813232398,0.6968743131014971,1.0779884858814974,1.1146204614776465,1.1554351392790565,1,1,0,0.4,0.2727272727272727,1.4666666666666668,1.664535478
9051146,Qa Gs,40592,2089079.0:2437035.0:2076192.0:1594333.0:3364234.0:2220924.0:6718536.0:302868.0:8277716.0:8106629.0:6572572.0,Le Qs,40606,3585350.0:6460600.0:4365465.0:290051.0:4685568.0:6381962.0:1547993.0:5554254.0:7507303.0:8131255.0:8907338.0,Le Qs,40606,Le Qs,field,Gi Sm Le,Lahore,2022-02-13,night match,Pn Sr Le,2021/22,3828,0.8888888888888888,2.9047619047619047,170.4,66.67,168.1,0.9999564656103233,1.0347301816304453,1.0125034036105842,1.0440942506034672,1.0528069057981406,0.9508207463225448,1,1,0,0.28,0.5862068965517241,0.4776470588235295,0.866327742
9094245,Ln St,46773,4655384.0:3200973.0:2275195.0:172199.0:1613926.0:5367676.0:74087.0:1482998.0:2173688.0:5788418.0:4626236.0,Mr Os,46766,2162782.0:4685568.0:325814.0:1798705.0:6364588.0:1934099.0:4171859.0:2790675.0:8055417.0:7732934.0:4575878.0,Ln St,46773,Ln St,bat,Ls Ln,London,2022-08-08,night match,Te Hd Ms Cn,2022,83,0.6,1.0,145.42857142857142,100.0,146.3,0.8473794084451312,0.9394868920665717,0.7860982501320964,1.0186283397976412,0.9129904658933448,1.1082744543397154,0,0,1,0.3333333333333333,0.3333333333333333,1.0,0.930060684
9331258,Rs,13131,5788096.0:7584261.0:4232024.0:5125896.0:8725198.0:6587286.0:7568539.0:212029.0:8725107.0:6420252.0:9373153.0:7570121.0,Va,15623,7881719.0:4237533.0:8513119.0:3540424.0:8768108.0:5053082.0:3701123.0:7783432.0:2632825.0:7491385.0:5038032.0:1886653.0,Va,15623,Va,field,Sa Ct An Sm Rt,Rajkot,2022-10-22,day/night match,Sd Mq Ai Ty,2022/23,16820,0.6666666666666666,0.7530864197530864,148.91666666666666,0.0,135.16666666666666,0.778028523441513,0.912373947979675,0.6804318544413207,0.9855585027998822,0.926312715128666,0.7680109074042506,1,1,0,0.4,0.6470588235294118,0.6181818181818182,1.614634217
9051174,Pr Zi,40550,5554212.0:8438926.0:8946216.0:298612.0:6401800.0:2827327.0:1612610.0:4397693.0:305143.0:2437077.0:5471948.0,Id Ud,40578,6818622.0:8522422.0:5553890.0:7960847.0:1482998.0:3459623.0:4767832.0:2752966.0:7507317.0:3734940.0:4985546.0,Pr Zi,40550,Pr Zi,bat,Gi Sm Le,Lahore,2022-02-17,night match,Pn Sr Le,2021/22,3828,0.8,61.0,179.0,66.67,164.0,1.379196863509028,1.0618419095061478,1.5499275015134608,1.043270497983805,0.941837621310442,0.7954120007061658,0,0,1,0.5833333333333334,0.48,1.215277777777778,0.982750302
9684632,Aa,11157,5607146.0:3706065.0:3164321.0:9047492.0:4497730.0:6692258.0:5966232.0:9047702.0:8118018.0:9048360.0:4757136.0:9271177.0,Mr,13971,8442391.0:8119670.0:8119614.0:8410786.0:8725576.0:8119593.0:9383002.0:8725562.0:8119656.0:8410793.0:8119621.0:8228121.0,Aa,11157,Aa,bat,JA Il Sm Cx Ri,Ranchi,2023-10-23,day/night match,Sd Mq Ai Ty,2023/24,18038,6.0,21.0,160.72727272727272,0.0,158.3125,3.0315142198308997,1.180729907238134,3.7220471090779146,1.5705989891386172,1.3857172713449608,,0,0,1,0.4545454545454545,0.2142857142857142,2.121212121212121,0.66027689
9084732,Ye,10618,1762060.0:1655436.0:6460614.0:2157770.0:6095508.0:3620742.0:5367676.0:8050160.0:4527942.0:1711492.0:8131255.0,De,6698,1637320.0:2433640.0:325814.0:7295028.0:6718788.0:4170186.0:8146998.0:3991700.0:4613580.0:7288490.0:6005866.0,De,6698,De,field,Hy Ls,Leeds,2022-05-31,day/night match,Vy Bt,2022,1266,0.6666666666666666,0.3442622950819672,170.78571428571428,100.0,169.41666666666666,0.7112549032874508,0.9093058654854168,0.6971429076188369,1.0310856350530864,1.0633802101946603,0.9930628201925904,1,1,0,0.5714285714285714,0.5333333333333333,1.0714285714285714,0.976126345
9849678,Ua,251,3719197.0:8059372.0:1634709.0:9663968.0:8246440.0:7906968.0:5120674.0:2943457.0:182986.0:8059379.0:2943443.0,Na,209,5836452.0:4170543.0:3793950.0:3377359.0:3633503.0:3876760.0:2311574.0:4176661.0:1547993.0:3668538.0:7500324.0,Na,209,Na,field,Ws Ct Gd Wk,Windhoek,2023-11-24,day match,Ua tr of Na,2023/24,11878,0.6,2.463414634146341,128.73333333333332,0.0,140.83333333333334,0.8882941478095578,0.995522581913894,0.8264692596538249,1.025659059593222,1.116250047872061,1.133988964053535,1,1,0,0.85,0.4,2.125,0.597699263
